timestamp,AT,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HU,LT,LV,PL,PT,RO,SE,SI
2015-02-01T20:00:00Z,71.0,167.0,11.4,31.7,7063.0,392.5,170.4,10445.0,256.4,4385.0,805.0,11.0,231.0,32.0,1473.5,1767.9,1226.0,2352.0,0.0
2015-02-01T21:00:00Z,164.0,146.0,9.0,29.3,7383.0,438.7,168.6,9976.0,247.1,4010.0,781.0,4.0,214.0,31.0,1417.9,1539.6,885.0,2297.0,0.0
2015-02-01T22:00:00Z,345.0,138.0,8.3,32.8,7319.0,448.4,157.8,9527.0,243.1,3683.0,772.0,3.0,200.0,31.0,1403.9,1456.2,270.0,2223.0,0.0
2015-02-01T23:00:00Z,481.0,59.0,2.9,29.7,7088.0,382.2,159.7,9032.0,243.6,3142.0,734.0,10.0,179.0,33.0,1418.4,1515.0,226.0,1986.0,0.0
2015-02-02T00:00:00Z,421.0,66.0,3.0,26.6,7043.0,361.1,155.8,8519.0,242.6,2772.0,737.0,28.0,165.0,31.0,1397.4,1660.3,63.0,1895.0,0.0
2015-02-02T01:00:00Z,421.0,94.0,3.0,32.3,6777.0,432.3,163.4,8232.0,243.0,2406.0,706.0,28.0,161.0,26.0,1380.4,1902.0,57.0,1857.0,0.0
2015-02-02T02:00:00Z,465.0,102.0,3.1,33.1,7108.0,412.0,163.0,8330.0,240.6,2067.0,677.0,18.0,155.0,22.0,1473.4,2135.5,65.0,1808.0,0.0
2015-02-02T03:00:00Z,477.0,100.0,2.9,41.9,7728.0,415.5,149.0,8367.0,238.8,1804.0,674.0,21.0,138.0,20.0,1409.9,2326.0,22.0,1791.0,0.0
2015-02-02T04:00:00Z,507.0,52.0,3.0,55.8,7966.0,417.9,145.1,8505.0,231.6,1535.0,620.0,24.0,155.0,21.0,1389.5,2412.6,86.0,1752.0,0.0
2015-02-02T05:00:00Z,581.0,40.0,2.9,53.8,8249.0,390.2,141.2,8563.0,228.3,1298.0,604.0,44.0,160.0,19.0,1406.6,2634.8,174.0,1713.0,0.0
2015-02-02T06:00:00Z,414.0,100.0,3.3,54.9,8940.0,310.6,144.0,8273.0,240.5,1099.0,570.0,73.0,150.0,13.0,1351.1,2861.9,76.0,1674.0,0.0
2015-02-02T07:00:00Z,293.0,76.0,3.1,67.3,9006.0,275.5,141.1,7650.0,239.3,904.0,518.0,89.0,137.0,8.0,1344.1,3053.2,27.0,1637.0,0.0
2015-02-02T08:00:00Z,179.0,195.0,2.7,59.0,8757.0,258.9,128.6,7409.0,239.5,766.0,587.0,64.0,158.0,13.0,1246.3,3166.5,61.0,1576.0,0.0
2015-02-02T09:00:00Z,94.0,82.0,2.9,48.1,8611.0,268.0,130.6,7497.0,240.7,642.0,646.0,28.0,149.0,13.0,1198.2,3320.1,94.0,1485.0,0.0
2015-02-02T10:00:00Z,98.0,10.0,3.8,56.9,8721.0,351.1,129.9,7931.0,234.0,548.0,708.0,20.0,150.0,11.0,1182.6,3490.1,213.0,1437.0,0.0
2015-02-02T11:00:00Z,106.0,3.0,4.1,55.5,9506.0,422.1,109.9,8464.0,234.4,568.0,717.0,10.0,137.0,11.0,1090.5,3528.5,153.0,1388.0,0.0
2015-02-02T12:00:00Z,108.0,2.0,4.2,53.2,9433.0,423.2,120.9,9472.0,221.0,618.0,712.0,14.0,155.0,9.0,1080.2,3524.6,153.0,1348.0,0.0
2015-02-02T13:00:00Z,120.0,6.0,4.9,46.9,8979.0,433.8,126.3,10421.0,205.8,610.0,677.0,8.0,138.0,12.0,1034.8,3613.6,141.0,1356.0,0.0
2015-02-02T14:00:00Z,165.0,10.0,4.9,36.6,8178.0,390.8,118.6,10640.0,209.4,504.0,677.0,7.0,146.0,12.0,1049.8,3811.4,439.0,1332.0,0.0
2015-02-02T15:00:00Z,318.0,11.0,4.0,23.7,7518.0,420.9,104.7,10345.0,208.7,382.0,689.0,16.0,154.0,11.0,1196.2,3829.4,982.0,1343.0,0.0
2015-02-02T16:00:00Z,520.0,13.0,3.4,33.1,7393.0,460.0,95.5,10108.0,207.1,274.0,695.0,36.0,149.0,14.0,1289.8,3855.6,824.0,1345.0,0.0
2015-02-02T17:00:00Z,456.0,20.0,1.8,38.3,7150.0,487.5,95.2,9833.0,204.1,232.0,650.0,52.0,156.0,11.0,1315.4,3895.7,549.0,1339.0,0.0
2015-02-02T18:00:00Z,594.0,17.0,0.9,42.9,7355.0,397.4,85.3,10065.0,202.1,230.0,644.0,73.0,144.0,9.0,1302.2,3901.8,422.0,1344.0,0.0
2015-02-02T19:00:00Z,520.0,14.0,0.5,47.0,7533.0,331.2,75.0,10236.0,191.5,244.0,667.0,80.0,124.0,8.0,1232.9,3914.9,338.0,1333.0,0.0
2015-02-02T20:00:00Z,400.0,22.0,0.1,47.4,7534.0,308.8,64.9,10803.0,182.3,270.0,664.0,62.0,124.0,12.0,1166.3,3896.0,177.0,1315.0,0.0
2015-02-02T21:00:00Z,385.0,19.0,0.3,41.9,7464.0,344.0,59.0,11060.0,176.3,254.0,650.0,86.0,107.0,13.0,1172.5,3839.8,114.0,1293.0,0.0
2015-02-02T22:00:00Z,328.0,64.0,0.3,45.9,6990.0,353.0,58.6,11138.0,179.8,259.0,671.0,86.0,110.0,12.0,1204.2,3808.0,85.0,1268.0,0.0
2015-02-02T23:00:00Z,338.0,92.0,0.2,44.1,6550.0,366.0,65.3,11131.0,177.3,260.0,699.0,74.0,134.0,10.0,1230.0,3800.4,57.0,1091.0,0.0
2015-02-03T00:00:00Z,289.0,83.0,0.2,47.7,6216.0,429.3,70.9,10963.0,167.6,295.0,677.0,56.0,125.0,12.0,1160.0,3686.6,198.0,1084.0,0.0
2015-02-03T01:00:00Z,307.0,145.0,0.2,58.8,6142.0,423.6,68.0,10938.0,167.5,304.0,662.0,56.0,119.0,14.0,1138.5,3531.4,155.0,1073.0,0.0
2015-02-03T02:00:00Z,287.0,154.0,0.4,61.2,6194.0,394.8,62.2,10680.0,169.3,321.0,619.0,44.0,111.0,13.0,1108.6,3356.9,162.0,1068.0,0.0
2015-02-03T03:00:00Z,393.0,211.0,0.5,66.6,6100.0,448.1,57.3,10570.0,167.8,318.0,555.0,25.0,88.0,12.0,1048.2,3307.7,436.0,1071.0,0.0
2015-02-03T04:00:00Z,647.0,384.0,0.4,69.1,5756.0,389.4,57.4,11214.0,162.8,314.0,478.0,16.0,56.0,12.0,940.4,3228.7,607.0,1097.0,0.0
2015-02-03T05:00:00Z,634.0,317.0,0.4,61.4,5507.0,352.8,63.7,11501.0,155.9,301.0,409.0,30.0,61.0,10.0,876.4,3190.0,574.0,1113.0,0.0
2015-02-03T06:00:00Z,435.0,259.0,0.5,49.0,4934.0,332.7,73.3,11593.0,157.1,292.0,390.0,33.0,61.0,8.0,861.2,3117.3,428.0,1126.0,0.0
2015-02-03T07:00:00Z,225.0,299.0,0.3,46.7,4396.0,281.2,60.8,11658.0,155.3,282.0,339.0,38.0,55.0,7.0,798.0,3236.5,391.0,1114.0,0.0
2015-02-03T08:00:00Z,111.0,340.0,0.0,43.8,3852.0,264.5,52.5,11806.0,148.7,260.0,316.0,20.0,46.0,8.0,672.7,3271.9,524.0,1089.0,0.0
2015-02-03T09:00:00Z,66.0,333.0,0.0,46.1,3612.0,256.1,40.9,11502.0,147.8,230.0,336.0,7.0,34.0,8.0,537.9,3349.5,497.0,1056.0,0.0
2015-02-03T10:00:00Z,47.0,373.0,0.0,43.3,3519.0,300.0,27.7,11550.0,138.0,208.0,373.0,7.0,24.0,5.0,455.0,3472.9,554.0,1025.0,0.0
2015-02-03T11:00:00Z,21.0,361.0,0.0,45.1,3463.0,359.1,24.4,11759.0,133.5,312.0,388.0,1.0,16.0,5.0,436.1,3639.4,527.0,1009.0,0.0
2015-02-03T12:00:00Z,25.0,268.0,0.0,40.9,3232.0,491.7,22.3,12243.0,138.8,448.0,389.0,4.0,12.0,4.0,438.7,3735.5,370.0,999.0,0.0
2015-02-03T13:00:00Z,73.0,179.0,0.0,39.4,3018.0,615.2,21.4,12417.0,133.4,546.0,361.0,18.0,18.0,5.0,376.9,3870.6,278.0,1000.0,0.0
2015-02-03T14:00:00Z,167.0,100.0,0.6,31.2,3209.0,612.4,23.8,12167.0,143.2,670.0,292.0,41.0,20.0,6.0,406.2,3873.4,301.0,1158.0,0.0
2015-02-03T15:00:00Z,258.0,63.0,1.8,35.0,2859.0,565.2,29.4,11967.0,149.4,806.0,241.0,32.0,35.0,6.0,511.9,3840.4,328.0,1144.0,0.0
2015-02-03T16:00:00Z,327.0,39.0,1.6,37.8,2857.0,562.6,35.6,11947.0,153.3,950.0,242.0,42.0,44.0,7.0,557.9,3860.4,309.0,1162.0,0.0
2015-02-03T17:00:00Z,325.0,50.0,0.8,43.5,2759.0,533.1,37.3,11396.0,157.1,1142.0,237.0,54.0,37.0,8.0,556.4,3889.4,260.0,1182.0,0.0
2015-02-03T18:00:00Z,277.0,63.0,0.2,55.6,2566.0,498.9,35.1,10637.0,154.7,1453.0,208.0,57.0,39.0,9.0,578.2,3828.9,232.0,1210.0,0.0
2015-02-03T19:00:00Z,244.0,73.0,0.0,57.1,2431.0,443.8,25.0,10616.0,152.2,1720.0,198.0,54.0,40.0,11.0,617.9,3681.9,219.0,1176.0,0.0
2015-02-03T20:00:00Z,246.0,62.0,0.4,55.4,2152.0,395.3,20.7,10920.0,141.7,1874.0,199.0,51.0,46.0,10.0,536.5,3479.5,241.0,1155.0,0.0
2015-02-03T21:00:00Z,218.0,52.0,0.5,45.6,2165.0,377.9,17.5,11070.0,132.8,1980.0,208.0,36.0,46.0,10.0,478.7,3287.5,268.0,1124.0,0.0
2015-02-03T22:00:00Z,185.0,37.0,0.5,28.4,2217.0,382.8,12.6,10985.0,139.3,2087.0,213.0,40.0,47.0,10.0,450.0,3086.7,279.0,1100.0,0.0
2015-02-03T23:00:00Z,176.0,45.0,0.7,25.6,2332.0,357.5,13.0,10908.0,140.7,2227.0,264.0,45.0,49.0,8.0,416.0,2923.4,282.0,983.0,0.0
2015-02-04T00:00:00Z,135.0,60.0,0.4,18.6,2200.0,354.5,12.0,11089.0,132.6,2386.0,330.0,32.0,56.0,8.0,365.6,2740.2,336.0,962.0,1.1
2015-02-04T01:00:00Z,67.0,63.0,0.4,15.1,2037.0,396.3,10.4,10808.0,130.2,2553.0,368.0,20.0,60.0,7.0,343.5,2683.4,299.0,953.0,2.1
2015-02-04T02:00:00Z,40.0,99.0,0.2,15.5,2080.0,419.2,10.5,10845.0,138.8,2629.0,396.0,21.0,62.0,7.0,304.7,2590.3,284.0,945.0,2.3
2015-02-04T03:00:00Z,41.0,161.0,0.3,15.8,2127.0,447.0,11.5,11051.0,139.2,2636.0,406.0,16.0,48.0,7.0,278.5,2504.3,350.0,916.0,2.8
2015-02-04T04:00:00Z,36.0,193.0,0.2,12.0,2109.0,510.9,10.3,11569.0,131.8,2797.0,462.0,6.0,42.0,7.0,255.2,2586.8,508.0,917.0,3.0
2015-02-04T05:00:00Z,46.0,174.0,0.2,12.7,2086.0,502.8,10.3,11899.0,128.8,2876.0,520.0,11.0,39.0,5.0,221.3,2655.6,669.0,908.0,3.1
2015-02-04T06:00:00Z,54.0,269.0,0.1,10.9,1960.0,451.7,13.7,12160.0,130.7,2890.0,576.0,23.0,32.0,4.0,207.3,2748.8,924.0,879.0,3.2
2015-02-04T07:00:00Z,86.0,334.0,0.2,10.7,1882.0,412.1,15.7,11930.0,110.2,2972.0,627.0,18.0,29.0,3.0,180.6,3000.8,1110.0,853.0,3.2
2015-02-04T08:00:00Z,131.0,366.0,0.6,14.1,1540.0,386.8,13.5,12141.0,99.0,3054.0,682.0,26.0,19.0,3.0,99.9,3011.8,1189.0,801.0,3.2
2015-02-04T09:00:00Z,130.0,389.0,0.7,16.9,1391.0,356.2,10.8,12238.0,90.9,2930.0,720.0,29.0,7.0,1.0,66.5,2869.2,1276.0,724.0,3.2
2015-02-04T10:00:00Z,152.0,436.0,0.8,21.3,1424.0,386.0,9.4,12331.0,73.8,2869.0,792.0,45.0,5.0,1.0,57.5,2837.0,1913.0,656.0,3.2
2015-02-04T11:00:00Z,201.0,475.0,0.8,18.6,1430.0,478.6,4.5,12344.0,62.6,3112.0,842.0,42.0,3.0,1.0,46.6,2935.8,2306.0,604.0,3.2
2015-02-04T12:00:00Z,263.0,457.0,3.0,16.1,1604.0,485.5,4.3,13219.0,70.6,3546.0,877.0,57.0,2.0,0.0,45.5,3181.7,2497.0,550.0,3.1
2015-02-04T13:00:00Z,315.0,459.0,4.6,16.4,1920.0,455.9,6.4,13681.0,69.4,4086.0,868.0,61.0,4.0,0.0,40.8,3308.8,2514.0,539.0,3.1
2015-02-04T14:00:00Z,278.0,491.0,4.4,17.1,1922.0,417.5,7.8,14546.0,67.9,4330.0,839.0,67.0,9.0,1.0,34.8,3345.6,2552.0,534.0,3.0
2015-02-04T15:00:00Z,274.0,488.0,4.4,16.9,1674.0,374.7,15.1,14854.0,62.6,4267.0,781.0,75.0,14.0,1.0,25.1,3333.8,2488.0,580.0,3.0
2015-02-04T16:00:00Z,333.0,473.0,3.5,20.5,1517.0,344.4,18.2,14786.0,70.0,3883.0,731.0,91.0,15.0,2.0,30.6,3289.5,2287.0,594.0,3.2
2015-02-04T17:00:00Z,440.0,474.0,2.2,19.2,1396.0,338.1,20.9,14272.0,66.2,3586.0,802.0,126.0,15.0,3.0,37.2,3241.9,2121.0,593.0,3.1
2015-02-04T18:00:00Z,565.0,467.0,1.6,20.4,1223.0,333.4,25.4,14073.0,57.9,3516.0,837.0,143.0,8.0,2.0,34.3,3152.2,2077.0,586.0,3.2
2015-02-04T19:00:00Z,519.0,436.0,1.4,15.7,1117.0,292.6,21.9,14232.0,57.9,3518.0,840.0,90.0,8.0,2.0,33.6,3188.9,1945.0,553.0,3.2
2015-02-04T20:00:00Z,396.0,414.0,1.2,16.4,1024.0,251.8,22.2,14509.0,52.2,3428.0,832.0,81.0,6.0,2.0,28.9,3183.1,1694.0,541.0,3.2
2015-02-04T21:00:00Z,391.0,329.0,0.8,14.7,951.0,249.0,21.1,14574.0,47.6,3196.0,848.0,80.0,2.0,1.0,24.9,3240.2,1236.0,535.0,3.2
2015-02-04T22:00:00Z,430.0,334.0,0.6,13.4,881.0,229.1,16.9,14411.0,48.3,2986.0,815.0,84.0,0.0,0.0,20.1,3134.9,1022.0,567.0,3.2
2015-02-04T23:00:00Z,481.0,269.0,0.6,13.0,974.0,223.9,15.3,13868.0,44.1,3020.0,742.0,71.0,0.0,0.0,22.2,2853.4,1039.0,512.0,3.2
2015-02-05T00:00:00Z,461.0,160.0,0.5,15.7,1051.0,229.7,10.6,13336.0,41.5,2964.0,702.0,53.0,0.0,0.0,24.2,2651.0,1039.0,522.0,3.2
2015-02-05T01:00:00Z,331.0,85.0,0.8,18.3,1119.0,232.0,7.6,13101.0,40.9,3118.0,687.0,44.0,0.0,0.0,20.6,2586.8,1355.0,549.0,3.2
2015-02-05T02:00:00Z,294.0,63.0,1.2,23.0,1167.0,233.8,6.2,12694.0,39.6,3244.0,645.0,42.0,0.0,0.0,22.2,2564.6,1162.0,554.0,3.2
2015-02-05T03:00:00Z,311.0,39.0,1.5,20.5,1491.0,253.0,6.4,12341.0,40.0,3108.0,602.0,37.0,0.0,0.0,30.1,2426.4,956.0,568.0,3.2
2015-02-05T04:00:00Z,294.0,26.0,1.0,19.1,1731.0,254.8,5.6,11958.0,42.4,3194.0,617.0,33.0,0.0,0.0,45.7,2293.3,797.0,604.0,3.2
2015-02-05T05:00:00Z,387.0,22.0,0.6,23.5,1814.0,280.2,5.1,11678.0,43.2,3296.0,661.0,28.0,0.0,0.0,25.2,2235.9,818.0,629.0,3.2
2015-02-05T06:00:00Z,425.0,21.0,0.6,26.5,1889.0,264.5,8.0,11484.0,33.9,3412.0,670.0,17.0,0.0,1.0,33.4,2264.2,406.0,717.0,3.1
2015-02-05T07:00:00Z,351.0,13.0,0.5,29.8,2084.0,255.8,5.9,11217.0,52.0,3422.0,650.0,15.0,0.0,0.0,40.6,2339.7,252.0,777.0,3.1
2015-02-05T08:00:00Z,231.0,21.0,1.0,38.3,2200.0,233.5,4.2,11192.0,71.8,3331.0,685.0,10.0,0.0,0.0,23.3,2324.8,171.0,819.0,3.1
2015-02-05T09:00:00Z,127.0,36.0,1.5,39.3,2460.0,157.5,3.6,10903.0,82.7,3357.0,701.0,7.0,0.0,0.0,16.3,1830.0,92.0,885.0,3.1
2015-02-05T10:00:00Z,108.0,34.0,1.9,46.4,2972.0,137.6,3.0,11170.0,108.0,3602.0,718.0,4.0,0.0,0.0,28.9,1310.7,81.0,942.0,3.1
2015-02-05T11:00:00Z,102.0,26.0,1.5,53.8,3569.0,113.2,2.9,11170.0,143.5,3770.0,742.0,8.0,0.0,0.0,31.6,1209.2,105.0,1057.0,3.1
2015-02-05T12:00:00Z,109.0,42.0,2.6,74.2,4498.0,89.0,3.0,11419.0,187.0,4114.0,788.0,14.0,0.0,0.0,37.8,1226.7,126.0,1227.0,3.2
2015-02-05T13:00:00Z,160.0,75.0,2.5,78.1,5339.0,74.8,2.9,11709.0,193.1,4560.0,769.0,37.0,0.0,0.0,46.3,1444.8,257.0,1399.0,3.1
2015-02-05T14:00:00Z,217.0,113.0,2.0,82.8,6050.0,61.3,3.4,12251.0,204.9,5048.0,769.0,58.0,0.0,0.0,78.9,1529.0,417.0,1512.0,3.1
2015-02-05T15:00:00Z,286.0,160.0,1.9,88.8,6476.0,59.1,5.4,12393.0,203.9,5382.0,755.0,77.0,0.0,0.0,133.6,1617.2,833.0,1627.0,2.8
2015-02-05T16:00:00Z,402.0,167.0,2.2,99.4,7502.0,78.1,9.1,11869.0,229.1,5456.0,789.0,89.0,2.0,0.0,192.0,1664.8,1330.0,1736.0,3.0
2015-02-05T17:00:00Z,482.0,218.0,2.0,105.2,8816.0,81.3,16.3,11654.0,248.8,5457.0,800.0,103.0,2.0,0.0,245.7,1662.3,1653.0,1856.0,2.6
2015-02-05T18:00:00Z,579.0,259.0,1.7,108.8,9800.0,83.1,17.8,11344.0,272.9,5780.0,803.0,129.0,1.0,0.0,258.2,1798.1,1839.0,1942.0,2.2
2015-02-05T19:00:00Z,670.0,380.0,0.3,113.1,10186.0,75.8,34.6,11054.0,294.7,6236.0,797.0,130.0,1.0,0.0,279.0,2054.3,2009.0,2028.0,1.7
2015-02-05T20:00:00Z,613.0,405.0,0.1,125.0,10218.0,70.6,52.3,10951.0,303.7,6340.0,765.0,120.0,2.0,0.0,297.5,2047.3,1670.0,2183.0,1.4
2015-02-05T21:00:00Z,553.0,377.0,0.8,129.5,10223.0,83.8,66.2,10326.0,328.3,6396.0,748.0,116.0,1.0,2.0,343.2,1976.7,1936.0,2326.0,1.5
2015-02-05T22:00:00Z,563.0,383.0,1.2,132.9,10387.0,136.0,77.0,9784.0,330.0,6258.0,746.0,135.0,2.0,4.0,374.4,1902.9,1936.0,2496.0,0.0
2015-02-05T23:00:00Z,498.0,396.0,1.4,126.7,10010.0,239.0,98.7,9460.0,321.6,6311.0,729.0,116.0,2.0,3.0,346.4,1781.1,1681.0,2607.0,0.0
2015-02-06T00:00:00Z,550.0,406.0,1.3,130.5,9722.0,344.7,118.0,9366.0,309.2,6470.0,681.0,141.0,4.0,3.0,349.1,1729.8,1629.0,2685.0,0.0
2015-02-06T01:00:00Z,725.0,409.0,1.4,136.2,9536.0,412.7,138.2,9168.0,303.2,6554.0,652.0,133.0,10.0,4.0,333.4,1769.6,1657.0,2765.0,0.0
2015-02-06T02:00:00Z,796.0,458.0,1.6,136.5,9176.0,463.4,158.4,8818.0,323.5,6564.0,674.0,167.0,11.0,8.0,324.1,1826.9,1747.0,2776.0,0.0
2015-02-06T03:00:00Z,764.0,471.0,1.9,142.1,9241.0,501.3,160.4,8541.0,329.8,6583.0,714.0,155.0,8.0,11.0,315.3,1813.1,1804.0,2754.0,0.0
2015-02-06T04:00:00Z,732.0,509.0,2.4,140.3,9050.0,557.4,159.3,8169.0,320.7,6634.0,723.0,153.0,10.0,13.0,309.3,1868.6,2025.0,2729.0,0.0
2015-02-06T05:00:00Z,822.0,515.0,1.9,138.3,8720.0,621.6,173.0,8249.0,340.4,6648.0,739.0,138.0,12.0,18.0,309.2,1999.9,2137.0,2689.0,0.0
2015-02-06T06:00:00Z,783.0,517.0,0.3,130.9,8504.0,650.2,193.2,7969.0,348.8,6676.0,756.0,155.0,28.0,17.0,332.2,1996.1,2113.0,2631.0,0.0
2015-02-06T07:00:00Z,833.0,536.0,0.1,120.6,7926.0,674.0,194.3,8003.0,332.5,6733.0,808.0,178.0,47.0,19.0,348.8,1890.8,2161.0,2595.0,0.0
2015-02-06T08:00:00Z,846.0,534.0,0.4,115.0,7539.0,667.8,198.9,8300.0,335.5,6742.0,855.0,136.0,63.0,23.0,340.1,1645.2,2275.0,2459.0,1.3
2015-02-06T09:00:00Z,933.0,553.0,0.1,104.7,6911.0,649.6,191.1,8706.0,308.1,6888.0,953.0,166.0,97.0,27.0,328.4,1418.4,2346.0,2282.0,2.1
2015-02-06T10:00:00Z,941.0,553.0,0.9,99.6,6870.0,654.7,177.0,9347.0,290.5,7033.0,932.0,173.0,129.0,27.0,321.8,1157.8,2411.0,2208.0,2.2
2015-02-06T11:00:00Z,916.0,566.0,2.1,103.2,6710.0,637.9,158.5,9411.0,289.4,7118.0,876.0,184.0,153.0,26.0,331.1,1160.5,2476.0,2145.0,2.2
2015-02-06T12:00:00Z,1159.0,578.0,1.6,114.7,6674.0,639.1,139.0,9574.0,255.1,7126.0,868.0,156.0,162.0,21.0,391.7,1085.0,2530.0,2023.0,2.3
2015-02-06T13:00:00Z,1261.0,580.0,1.8,117.9,6581.0,669.4,131.7,9853.0,241.9,7142.0,904.0,158.0,168.0,15.0,427.0,995.0,2582.0,2004.0,1.9
2015-02-06T14:00:00Z,1566.0,565.0,3.0,119.0,6662.0,709.3,117.0,9763.0,230.6,7224.0,945.0,179.0,147.0,13.0,504.9,944.7,2591.0,1906.0,2.3
2015-02-06T15:00:00Z,1646.0,553.0,4.6,119.6,6573.0,735.2,119.9,9550.0,217.1,7230.0,868.0,194.0,139.0,13.0,591.7,989.6,2597.0,1944.0,2.4
2015-02-06T16:00:00Z,1625.0,543.0,4.2,127.2,6416.0,737.3,132.5,9039.0,178.8,7028.0,732.0,173.0,130.0,12.0,680.8,997.3,2623.0,1989.0,3.2
2015-02-06T17:00:00Z,1553.0,543.0,3.7,121.2,5956.0,790.1,121.7,8241.0,153.0,6742.0,687.0,159.0,122.0,10.0,791.8,977.9,2613.0,2127.0,3.2
2015-02-06T18:00:00Z,1464.0,518.0,2.1,113.9,5640.0,888.2,110.6,7525.0,175.6,6692.0,638.0,149.0,100.0,9.0,899.5,1074.9,2620.0,2211.0,3.2
2015-02-06T19:00:00Z,1355.0,494.0,1.7,101.3,5278.0,914.5,81.5,7151.0,228.6,6648.0,679.0,157.0,76.0,9.0,914.7,1100.6,2636.0,2355.0,3.2
2015-02-06T20:00:00Z,1329.0,461.0,1.4,94.3,4915.0,918.6,70.3,6763.0,264.2,6561.0,727.0,143.0,51.0,11.0,778.5,1102.8,2560.0,2428.0,3.2
2015-02-06T21:00:00Z,1212.0,459.0,1.1,85.2,4567.0,979.2,59.0,6406.0,288.2,6375.0,673.0,121.0,38.0,9.0,653.9,1035.7,2463.0,2497.0,3.2
2015-02-06T22:00:00Z,1142.0,465.0,1.0,81.4,4320.0,1130.4,67.4,5824.0,295.4,5979.0,647.0,118.0,36.0,9.0,580.4,918.9,2477.0,2520.0,3.2
2015-02-06T23:00:00Z,1147.0,480.0,1.0,85.5,4003.0,1276.9,70.0,5386.0,286.8,5738.0,595.0,130.0,41.0,7.0,583.5,909.4,2528.0,2654.0,3.2
2015-02-07T00:00:00Z,1120.0,488.0,1.8,83.9,3805.0,1383.0,70.0,5077.0,270.9,5555.0,541.0,127.0,46.0,6.0,627.2,979.0,2467.0,2762.0,3.2
2015-02-07T01:00:00Z,1081.0,482.0,2.0,77.3,3814.0,1432.3,70.0,4736.0,277.4,5470.0,430.0,136.0,53.0,8.0,674.4,993.3,2355.0,2805.0,3.1
2015-02-07T02:00:00Z,1122.0,507.0,1.8,69.8,3933.0,1567.6,70.0,4357.0,301.7,5354.0,356.0,151.0,78.0,9.0,748.6,1024.6,2276.0,2878.0,3.1
2015-02-07T03:00:00Z,1227.0,478.0,1.6,63.7,4179.0,1811.9,70.0,4242.0,286.0,5350.0,366.0,150.0,80.0,10.0,821.4,1031.9,2283.0,3006.0,3.2
2015-02-07T04:00:00Z,1296.0,464.0,1.2,58.1,4655.0,2197.8,70.0,4045.0,275.4,5369.0,326.0,137.0,89.0,14.0,920.2,1071.6,2301.0,3182.0,2.8
2015-02-07T05:00:00Z,1242.0,461.0,0.9,44.9,5165.0,2379.5,70.0,3963.0,297.4,5110.0,341.0,137.0,106.0,20.0,980.7,1128.6,2282.0,3321.0,2.5
2015-02-07T06:00:00Z,1212.0,464.0,0.8,28.1,5768.0,2416.9,70.0,3787.0,323.0,4958.0,321.0,133.0,159.0,28.0,1016.3,1131.1,2269.0,3497.0,2.7
2015-02-07T07:00:00Z,1113.0,459.0,0.7,22.9,6176.0,2347.2,70.0,3425.0,324.1,4772.0,236.0,122.0,199.0,31.0,1151.5,1212.4,2256.0,3652.0,2.3
2015-02-07T08:00:00Z,951.0,462.0,0.6,18.5,6390.0,2513.0,70.0,3142.0,336.1,4500.0,182.0,104.0,235.0,34.0,1404.7,1254.0,2089.0,3739.0,2.3
2015-02-07T09:00:00Z,771.0,450.0,0.5,19.3,6772.0,2787.0,78.0,3089.0,336.4,4412.0,191.0,100.0,256.0,30.0,1769.5,1022.1,2230.0,3899.0,2.8
2015-02-07T10:00:00Z,699.0,422.0,0.6,12.9,7522.0,2956.6,59.7,2954.0,344.7,4389.0,190.0,95.0,257.0,26.0,2170.1,746.1,2156.0,4095.0,2.3
2015-02-07T11:00:00Z,593.0,384.0,1.6,24.6,8561.0,3092.0,68.3,2907.0,357.9,4270.0,159.0,83.0,256.0,29.0,2589.7,703.4,2156.0,4269.0,2.2
2015-02-07T12:00:00Z,452.0,293.0,1.8,31.2,10235.0,3101.0,84.9,2736.0,341.7,4220.0,135.0,55.0,264.0,34.0,2876.3,799.7,1653.0,4395.0,2.3
2015-02-07T13:00:00Z,353.0,221.0,2.2,48.2,11688.0,3118.0,76.3,2709.0,331.7,4246.0,121.0,36.0,261.0,28.0,2977.8,761.8,1063.0,4489.0,2.2
2015-02-07T14:00:00Z,262.0,148.0,1.9,64.1,13364.0,3078.9,89.2,2642.0,358.0,4338.0,119.0,14.0,255.0,29.0,3013.7,754.5,678.0,4560.0,1.6
2015-02-07T15:00:00Z,226.0,81.0,2.1,90.8,14631.0,3018.5,115.5,2916.0,379.1,3977.0,125.0,11.0,242.0,33.0,3145.2,733.9,400.0,4620.0,2.3
2015-02-07T16:00:00Z,356.0,49.0,2.0,143.8,15635.0,3016.9,116.0,3110.0,379.3,3946.0,122.0,16.0,233.0,29.0,3207.7,766.4,239.0,4627.0,2.3
2015-02-07T17:00:00Z,546.0,39.0,1.3,173.7,16995.0,3098.5,113.4,3586.0,365.9,4001.0,101.0,14.0,214.0,23.0,3299.2,885.4,217.0,4722.0,1.2
2015-02-07T18:00:00Z,749.0,48.0,0.3,187.4,18226.0,3101.3,180.9,4139.0,343.1,4295.0,101.0,33.0,152.0,25.0,3256.0,1118.4,424.0,4725.0,0.0
2015-02-07T19:00:00Z,951.0,83.0,0.4,153.3,19424.0,3104.4,194.1,4638.0,336.7,4313.0,120.0,62.0,127.0,30.0,3291.7,1459.3,755.0,4777.0,0.0
